gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2421745671	c267909d-184f-4138-9e67-a074d478d52b	babf31b6-314e-4e08-9ef5-3e2e03de941f	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Plumas County: Along York Creek.	California	PRESENT		f0b6a090-a4c6-11d8-9534-b8a03c50a862	40.010411	-121.124769							2010-06-11T00:00:00	11	6	2010	5939805	5939805	PRESERVED_SPECIMEN	DAV		DAV352712	BR-100605			CC_BY_NC_4_0		Barry Rice			2021-03-30T12:40:49.560Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2421745543	c267909d-184f-4138-9e67-a074d478d52b	UCD119066	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Del Norte County: 1 mile north of Gasquet on old Crescent City road.	California	PRESENT		f0b6a090-a4c6-11d8-9534-b8a03c50a862	41.84706	-123.95762	112.0						1949-08-10T00:00:00	10	8	1949	5939805	5939805	PRESERVED_SPECIMEN	DAV		DAV352706	1270			CC_BY_NC_4_0		Malcolm A. Nobs; S. Galen Smith			2021-03-30T12:40:45.681Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2421745541	c267909d-184f-4138-9e67-a074d478d52b	UCD119053	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Trinity County: At junction of Bear Basin Creek and Swift Creek.	California	PRESENT		f0b6a090-a4c6-11d8-9534-b8a03c50a862	41.00367	-122.84127	40.0		1554.0				1975-06-24T00:00:00	24	6	1975	5939805	5939805	PRESERVED_SPECIMEN	DAV			54			CC_BY_NC_4_0		Joseph M. DiTomaso			2021-03-30T12:40:50.281Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2421745404	c267909d-184f-4138-9e67-a074d478d52b	4a13bf65-a07b-4e4d-92c9-7d90c7027da5	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Plumas County: About 1 mile west of Keddie.	California	PRESENT		f0b6a090-a4c6-11d8-9534-b8a03c50a862	40.014773	-120.977982	964.0						1951-08-01T00:00:00	1	8	1951	5939805	5939805	PRESERVED_SPECIMEN	DAV		DAV352684	2205			CC_BY_NC_4_0		J. M. Tucker			2021-03-30T12:40:45.259Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2421745355	c267909d-184f-4138-9e67-a074d478d52b	36751163-00c9-435d-bf16-d881458c8dba	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Plumas County: Along York Creek.	California	PRESENT		f0b6a090-a4c6-11d8-9534-b8a03c50a862	40.015938	-121.11527	950.0						2010-06-11T00:00:00	11	6	2010	5939805	5939805	PRESERVED_SPECIMEN	DAV		DAV352716	BR-100604			CC_BY_NC_4_0		Barry Rice			2021-03-30T12:40:49.447Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2421745292	c267909d-184f-4138-9e67-a074d478d52b	UCD119060	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Plumas County: Snake Lake Road, 5 miles west of Quincy.	California	PRESENT		f0b6a090-a4c6-11d8-9534-b8a03c50a862	39.95058	-121.03678	1150.0						1964-05-16T00:00:00	16	5	1964	5939805	5939805	PRESERVED_SPECIMEN	DAV		DAV352702	22			CC_BY_NC_4_0		Dean Ahrenholz			2021-03-30T12:40:50.565Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2421745275	c267909d-184f-4138-9e67-a074d478d52b	UCD119063	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Siskiyou County: Along U.S. Highway 99, south of Dunsmuir.	California	PRESENT		f0b6a090-a4c6-11d8-9534-b8a03c50a862	41.185984	-122.287309	2275.0						1957-09-02T00:00:00	2	9	1957	5939805	5939805	PRESERVED_SPECIMEN	DAV		DAV352704	s.n.			CC_BY_NC_4_0		Ray F. Evert			2021-03-30T12:40:45.676Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2421745129	c267909d-184f-4138-9e67-a074d478d52b	64ba3a06-6f52-4147-b83b-7d1c4e4416b5	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Sierra County: Harris Meadow.	California	PRESENT		f0b6a090-a4c6-11d8-9534-b8a03c50a862	39.522694	-120.738639			1880.0				2011-06-26T00:00:00	26	6	2011	5939805	5939805	PRESERVED_SPECIMEN	DAV		DAV352711	BR-110601			CC_BY_NC_4_0		Barry Rice			2021-03-30T12:40:50.613Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2421745049	c267909d-184f-4138-9e67-a074d478d52b	3720897d-01e7-4cc7-b446-0ccef0bce585	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Plumas County: location unknown.	California	PRESENT		f0b6a090-a4c6-11d8-9534-b8a03c50a862	39.9905	-121.117472			1560.0				2011-07-24T00:00:00	24	7	2011	5939805	5939805	PRESERVED_SPECIMEN	DAV		DAV352719	BR-110713			CC_BY_NC_4_0		Barry Rice			2021-03-30T12:40:45.260Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2421744970	c267909d-184f-4138-9e67-a074d478d52b	1ec0b35e-af29-4786-bb46-a49f120e4e44	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Nevada County: Pat Yore Flat.	California	PRESENT		f0b6a090-a4c6-11d8-9534-b8a03c50a862	39.413936	-120.706253							2010-07-16T00:00:00	16	7	2010	5939805	5939805	PRESERVED_SPECIMEN	DAV		DAV352714	BR-100703			CC_BY_NC_4_0		Barry Rice			2021-03-30T12:40:50.439Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2421744525	c267909d-184f-4138-9e67-a074d478d52b	7ccaa55e-8dd5-4c05-ac36-7af8585578fd	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Nevada County: At headwaters of Willow Spring.	California	PRESENT		f0b6a090-a4c6-11d8-9534-b8a03c50a862	40.010411	-121.124769							2010-07-16T00:00:00	16	7	2010	5939805	5939805	PRESERVED_SPECIMEN	DAV		DAV352713	BR-100701			CC_BY_NC_4_0		Barry Rice			2021-03-30T12:40:50.438Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2421744208	c267909d-184f-4138-9e67-a074d478d52b	e900289a-6e05-42f8-9863-769473772535	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Plumas County: Under PGE wire between dirt rd and Feather River, in seep on slope ca. 1/4 mi n of Dutch Creek, ca. 1/2 mi ne of Twain.	California	PRESENT		f0b6a090-a4c6-11d8-9534-b8a03c50a862	40.016666999070736	-121.01666700000001	402.0		853.0				1982-08-23T00:00:00	23	8	1982	5939805	5939805	PRESERVED_SPECIMEN	DAV		DAV352683	5034			CC_BY_NC_4_0		M.S. Taylor			2021-03-30T12:40:45.597Z	StillImage	COORDINATE_ROUNDED;COORDINATE_REPROJECTED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2421744079	c267909d-184f-4138-9e67-a074d478d52b	1138f678-2c13-49f7-ae03-a5ea9fd58e61	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Nevada County: location unknown.	California	PRESENT		f0b6a090-a4c6-11d8-9534-b8a03c50a862	40.102367	-121.500703			1440.0				2011-07-06T00:00:00	6	7	2011	5939805	5939805	PRESERVED_SPECIMEN	DAV		DAV352717	BR-110704			CC_BY_NC_4_0		Barry Rice			2021-03-30T12:40:45.274Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2421743906	c267909d-184f-4138-9e67-a074d478d52b	737f778f-8545-4b76-a016-8c1d1123e59f	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Plumas County: South of Butterfly Valley.	California	PRESENT		f0b6a090-a4c6-11d8-9534-b8a03c50a862	39.996425	-120.999833							2010-06-10T00:00:00	10	6	2010	5939805	5939805	PRESERVED_SPECIMEN	DAV		DAV352708	BR-100601			CC_BY_NC_4_0		Barry Rice			2021-03-30T12:40:50.282Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2421743634	c267909d-184f-4138-9e67-a074d478d52b	UCD119064	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Trinity County: Shasta-Trinity National Forest, Forest Service Rd. 17, 12 miles east of Rt. 3. [Original UTM coordinates were 537 E, 4572 N, which are just leading digits]. NIH Antitumor Project voucher.	California	PRESENT		f0b6a090-a4c6-11d8-9534-b8a03c50a862	41.40389	-122.52155	66.0		1463.0				1998-07-11T00:00:00	11	7	1998	5939805	5939805	PRESERVED_SPECIMEN	DAV		DAV352705	928			CC_BY_NC_4_0		Gordon Leppig; T. LaBlanca			2021-03-30T12:40:45.627Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2421743423	c267909d-184f-4138-9e67-a074d478d52b	UCD119067	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Plumas County: Butterfly Valley, 4 mi. s. of Keddie.	California	PRESENT		f0b6a090-a4c6-11d8-9534-b8a03c50a862	40.00180907674625	-120.97677472344859	1000.0		1036.0				1968-06-11T00:00:00	11	6	1968	5939805	5939805	PRESERVED_SPECIMEN	DAV		AHUC103982	68105			CC_BY_NC_4_0		Lewis S. Rose			2021-03-30T12:40:45.258Z	StillImage	COORDINATE_REPROJECTED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2421728105	c267909d-184f-4138-9e67-a074d478d52b	fe551c7e-31e3-4064-8f2e-0fd0a98544e3	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Trinity County: Mount Eddy from Stewart Springs Road (Weed). Lower Deadfall Lake at the base of Mount Eddy.	California	PRESENT		f0b6a090-a4c6-11d8-9534-b8a03c50a862	41.316667	-122.5			2220.0				2004-08-10T00:00:00	10	8	2004	5939805	5939805	PRESERVED_SPECIMEN	DAV		DAV352682	s.n.			CC_BY_NC_4_0		Daniel Sanchez-Mata; Tomas Santamaria			2021-03-30T12:40:45.214Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2418057885	ae33dc82-0bc2-43b5-b69b-65bf858f1e7a	578d3213-b2a4-42ab-8b3d-fe2be8ae588b	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Klamath Ranges. Scott Mountains; Darlingtonia fen and creeklet complex above Road 40N13 1.6 air km west of Scott Mountain Summit. T39N R07W S06 NE1/4 of NW1/4 USGS Quadrangle: Scott Mountain 1:24,000	California	PRESENT		c6e100e2-7568-4f96-aea1-ff0ea0430212	41.275277999064535	-122.716667			1728.0				2006-07-04T00:00:00	4	7	2006	5939805	5939805	PRESERVED_SPECIMEN	CHSC	VascularPlants	CHSC095121	8780			CC_BY_NC_4_0		L. P. Janeway			2021-03-30T12:23:54.498Z	StillImage	COORDINATE_REPROJECTED;AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2418056905	ae33dc82-0bc2-43b5-b69b-65bf858f1e7a	bd949a25-4755-4f2d-b3da-ddbd8d777d03	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	The Eddys, Klamath Ranges, Shasta National Forest. 1.2 km NW from Westernmost Deadfall Lake (2.6 air km from Peak of Mt. Eddy) on trail that follows Western edge of Deadfall Creek Meadow. T40N R06W S14 center USGS Quadrangle: South China Mountain 1:24,000	California	PRESENT		c6e100e2-7568-4f96-aea1-ff0ea0430212	41.320278	-122.503889			2050.0				2009-09-06T00:00:00	6	9	2009	5939805	5939805	PRESERVED_SPECIMEN	CHSC	VascularPlants	CHSC107450	36			CC_BY_NC_4_0		Matt Simenc			2021-03-30T12:23:39.863Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2418042153	ae33dc82-0bc2-43b5-b69b-65bf858f1e7a	6c6043db-d6d3-4120-85a9-6291c5ec3c42	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Shasta-Trinity National Forest. Forb found near a pond along Forest Service Raod 42 in a lower montane forest.	California	PRESENT		c6e100e2-7568-4f96-aea1-ff0ea0430212	41.406667	-122.522222			1511.0				2017-09-09T00:00:00	9	9	2017	5939805	5939805	PRESERVED_SPECIMEN	CHSC	VascularPlants	CHSC120579				CC_BY_NC_4_0		C. Rice			2021-03-30T12:23:42.070Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2418041895	ae33dc82-0bc2-43b5-b69b-65bf858f1e7a	428b4c51-84bd-4893-8d40-78c643a9b32e	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Six Rivers National Forest. Near a Twelvemile Creek along the side of Old Gasquet Toll Rd.	California	PRESENT		c6e100e2-7568-4f96-aea1-ff0ea0430212	41.892778	-123.864444			562.0				2017-07-21T00:00:00	21	7	2017	5939805	5939805	PRESERVED_SPECIMEN	CHSC	VascularPlants	CHSC120572				CC_BY_NC_4_0		C. Rice			2021-03-30T12:23:42.072Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2418041581	ae33dc82-0bc2-43b5-b69b-65bf858f1e7a	cf0e520b-44c2-429f-9bbf-70a80a61d864	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Albion, CA. Roadside bog.	California	PRESENT		c6e100e2-7568-4f96-aea1-ff0ea0430212	39.253611	-123.746667			165.0				2017-09-06T00:00:00	6	9	2017	5939805	5939805	PRESERVED_SPECIMEN	CHSC	VascularPlants	CHSC120578				CC_BY_NC_4_0		C. Rice			2021-03-30T12:23:42.070Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2418041309	ae33dc82-0bc2-43b5-b69b-65bf858f1e7a	2427dce3-ce03-4c84-8a98-556fefdcf691	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Shasta-Trinity National Forest. Along Forest Service Roas 42 near Parks Creek.	California	PRESENT		c6e100e2-7568-4f96-aea1-ff0ea0430212	41.385556	-122.535278			1715.0				2017-09-09T00:00:00	9	9	2017	5939805	5939805	PRESERVED_SPECIMEN	CHSC	VascularPlants	CHSC120570				CC_BY_NC_4_0		C. Rice			2021-03-30T12:23:42.073Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2418041160	ae33dc82-0bc2-43b5-b69b-65bf858f1e7a	ebecd893-c33d-4bf4-a027-9f4923cfce3b	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Six Rivers National Forest. Hillside of a roadside ditch near Smith River along Old Gasquet Toll Rd.	California	PRESENT		c6e100e2-7568-4f96-aea1-ff0ea0430212	41.856389	-123.901389			504.0				2017-07-26T00:00:00	26	7	2017	5939805	5939805	PRESERVED_SPECIMEN	CHSC	VascularPlants	CHSC120575				CC_BY_NC_4_0		C. Rice			2021-03-30T12:23:42.070Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2418040923	ae33dc82-0bc2-43b5-b69b-65bf858f1e7a	3eba3bda-0460-4478-936a-f791a22bb84d	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Shasta-Trinity National Forest. Near the Lake Eleanor trailhead.	California	PRESENT		c6e100e2-7568-4f96-aea1-ff0ea0430212	40.985278	-122.773889			1465.0				2017-07-08T00:00:00	8	7	2017	5939805	5939805	PRESERVED_SPECIMEN	CHSC	VascularPlants	CHSC120571				CC_BY_NC_4_0		C. Rice			2021-03-30T12:23:42.072Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2418040403	ae33dc82-0bc2-43b5-b69b-65bf858f1e7a	009a44bd-95a2-4f1b-8ab0-61d9256f4138	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Shasta-Trinity National Forest. Along side a logging road near Swift Creek.	California	PRESENT		c6e100e2-7568-4f96-aea1-ff0ea0430212	40.963056	-122.795278			1124.0				2017-07-08T00:00:00	8	7	2017	5939805	5939805	PRESERVED_SPECIMEN	CHSC	VascularPlants	CHSC120573				CC_BY_NC_4_0		C. Rice			2021-03-30T12:23:42.072Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2418040191	ae33dc82-0bc2-43b5-b69b-65bf858f1e7a	42a0c8eb-e614-4d4b-8378-5aab967f37d1	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Six Rivers National Forest. Roadside ditch along Old Gasquet Toll Rd.	California	PRESENT		c6e100e2-7568-4f96-aea1-ff0ea0430212	41.873056	-123.885556			704.0				2017-07-21T00:00:00	21	7	2017	5939805	5939805	PRESERVED_SPECIMEN	CHSC	VascularPlants	CHSC120569				CC_BY_NC_4_0		C. Rice			2021-03-30T12:23:42.060Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2418039993	ae33dc82-0bc2-43b5-b69b-65bf858f1e7a	532a1ef5-a8c3-41b6-9480-8b3fbd59feb3	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Shasta-Trinty National Forest. Base of Mt. Eddy.	California	PRESENT		c6e100e2-7568-4f96-aea1-ff0ea0430212	41.313611	-122.421944			1614.0				2017-09-09T00:00:00	9	9	2017	5939805	5939805	PRESERVED_SPECIMEN	CHSC	VascularPlants	CHSC120574				CC_BY_NC_4_0		C. Rice			2021-03-30T12:23:42.072Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2418039940	ae33dc82-0bc2-43b5-b69b-65bf858f1e7a	9a413d43-5bfb-459f-8319-3736d2c2178b	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Six Rivers National Forest. West Fork Patrick Creek along the side of road 315.	California	PRESENT		c6e100e2-7568-4f96-aea1-ff0ea0430212	41.922222	-123.867778			526.0				2017-07-21T00:00:00	21	7	2017	5939805	5939805	PRESERVED_SPECIMEN	CHSC	VascularPlants	CHSC120577				CC_BY_NC_4_0		C. Rice			2021-03-30T12:23:42.074Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2418008733	ae33dc82-0bc2-43b5-b69b-65bf858f1e7a	f4b0c269-560c-4672-a510-1925355ec413	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Butte Meadows, Cherry Hill Campground, hillside seep near Butte Creek. UTM 10 628108E 4440095N (NAD 27).	California	PRESENT		c6e100e2-7568-4f96-aea1-ff0ea0430212	40.103182999070256	-121.49808399999999			1326.0				2007-05-07T00:00:00	7	5	2007	5939805	5939805	PRESERVED_SPECIMEN	CHSC	VascularPlants	CHSC099651				CC_BY_NC_4_0		H. Koeth			2021-03-30T12:23:45.384Z	StillImage	COORDINATE_REPROJECTED;COORDINATE_UNCERTAINTY_METERS_INVALID;AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2418002375	ae33dc82-0bc2-43b5-b69b-65bf858f1e7a	dc9147bb-ff51-468f-90ce-633acee4af34	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	In a bog, about 50 yards east of a log landing, on the east side of a poor road, about 100 yards northeast of the locked gate, about 1/8 mile north of Grouse Ridge Road, about 1/2 mile northeast of Bowman Lake Road (Forest Road 18) about 5 miles (air) north of Bear Valley and Highway 20. T18N R12E S31 SE1/4	California	PRESENT		c6e100e2-7568-4f96-aea1-ff0ea0430212	39.376111	-120.663611			1769.0				2003-07-25T00:00:00	25	7	2003	5939805	5939805	PRESERVED_SPECIMEN	CHSC	VascularPlants	CHSC084462	10448			CC_BY_NC_4_0		Lowell Ahart			2021-03-30T12:23:52.760Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2417991681	ae33dc82-0bc2-43b5-b69b-65bf858f1e7a	fa6f3dbc-8af1-41fe-9f23-eab233e00c6d	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Near the Pacific Crest Trail in the Scott Mtns. west of Kangaroo Lake. T40N R07W S14 NW1/4	California	PRESENT		c6e100e2-7568-4f96-aea1-ff0ea0430212	41.33472199906428	-122.643056	4828.0		1981.0				1998-08-03T00:00:00	3	8	1998	5939805	5939805	PRESERVED_SPECIMEN	CHSC	VascularPlants	CHSC071604	9441			CC_BY_NC_4_0		Vernon H. Oswald			2021-03-30T12:23:34.783Z	StillImage	COORDINATE_REPROJECTED;AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2417984107	ae33dc82-0bc2-43b5-b69b-65bf858f1e7a	843530aa-ad83-46e4-980c-6719cb59d30c	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	In open meadow, near the east side of the meadow, about 200 yards north of Butte Creek, meadow is about 100 yards west of the bridge across Butte Creek, bridge is about 1/4 mile south of Cherry Hill Campground, north-east of Butte Meadows. T26N R04E S15 SE1/4 of SE1/4	California	PRESENT		c6e100e2-7568-4f96-aea1-ff0ea0430212	40.101110999070265	-121.50083300000001	4828.0		1372.0				1994-09-03T00:00:00	3	9	1994	5939805	5939805	PRESERVED_SPECIMEN	CHSC	VascularPlants	CHSC063720	7547			CC_BY_NC_4_0		Lowell Ahart			2021-03-30T12:23:55.655Z	StillImage	COORDINATE_REPROJECTED;AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2417974161	ae33dc82-0bc2-43b5-b69b-65bf858f1e7a	bf7d1572-ae1f-4f7c-9b0c-ad77816ddd2e	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Harris Meadow, about 20 miles east of Camptonville.	California	PRESENT		c6e100e2-7568-4f96-aea1-ff0ea0430212	39.518332999073685	-120.731389	1609.0		1524.0				1975-08-16T00:00:00	16	8	1975	5939805	5939805	PRESERVED_SPECIMEN	CHSC	VascularPlants	CHSC047487	925			CC_BY_NC_4_0		Lowell Ahart			2021-03-30T12:23:36.022Z	StillImage	COORDINATE_REPROJECTED;AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
